scope,station,from_line,from_direction_key,to_line,to_direction_key,position_primary,position_alternatives,status,source_kind,canonical_namu_url,evidence_url,note,pair_default_seconds,record_seconds
current_app,여의도,5호선,여의나루,9호선,샛강,3-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,,600,600
current_app,여의도,9호선,국회의사당,5호선,신길,2-3,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%209%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%209%ED%98%B8%EC%84%A0,,600,600
current_app,여의도,9호선,국회의사당,5호선,여의나루,2-3,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%209%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%209%ED%98%B8%EC%84%A0,,600,600
current_app,여의도,9호선,샛강,5호선,신길,3-3,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%209%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%209%ED%98%B8%EC%84%A0,,600,600
current_app,여의도,9호선,샛강,5호선,여의나루,3-3,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%209%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%209%ED%98%B8%EC%84%A0,,600,600
current_app,연신내,3호선,구파발,6호선,구산,6-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,,242,242
current_app,연신내,3호선,불광,6호선,구산,6-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,,242,242
current_app,연신내,6호선,구산,3호선,구파발,6-2,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%206%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%206%ED%98%B8%EC%84%A0,,242,242
current_app,연신내,6호선,구산,3호선,불광,6-2,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%206%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%206%ED%98%B8%EC%84%A0,,242,242
current_app,영등포구청,2호선,당산,5호선,양평,7-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%202%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%202%ED%98%B8%EC%84%A0,,259,259
current_app,영등포구청,2호선,당산,5호선,영등포시장,7-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%202%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%202%ED%98%B8%EC%84%A0,,259,259
current_app,영등포구청,2호선,문래,5호선,양평,2-3,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%202%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%202%ED%98%B8%EC%84%A0,,259,259
current_app,영등포구청,2호선,문래,5호선,영등포시장,2-3,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%202%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%202%ED%98%B8%EC%84%A0,,259,259
current_app,영등포구청,5호선,양평,2호선,당산,7-2,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,,259,259
current_app,영등포구청,5호선,양평,2호선,문래,7-2,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,,259,259
current_app,영등포구청,5호선,영등포시장,2호선,당산,2-3,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,,259,259
current_app,영등포구청,5호선,영등포시장,2호선,문래,2-3,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,,259,259
current_app,오금,3호선,개롱,5호선,개롱,1-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,,89,89
current_app,오금,3호선,방이,5호선,방이,8-2,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,,89,89
current_app,오금,5호선,개롱,3호선,경찰병원,1-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,,89,89
current_app,오금,5호선,방이,3호선,경찰병원,8-1,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%205%ED%98%B8%EC%84%A0,,89,89
current_app,오이도,4호선,달월,수인분당선,달월,모든 호차-모든 문,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%204%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%204%ED%98%B8%EC%84%A0,,600,600
current_app,오이도,4호선,정왕,수인분당선,정왕,모든 호차-모든 문,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%204%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%204%ED%98%B8%EC%84%A0,,600,600
current_app,오이도,수인분당선,달월,4호선,정왕,모든 호차-모든 문,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EC%88%98%EC%9D%B8%C2%B7%EB%B6%84%EB%8B%B9%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EC%88%98%EC%9D%B8%C2%B7%EB%B6%84%EB%8B%B9%EC%84%A0,,600,600
current_app,오이도,수인분당선,정왕,4호선,정왕,모든 호차-모든 문,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EC%88%98%EC%9D%B8%C2%B7%EB%B6%84%EB%8B%B9%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EC%88%98%EC%9D%B8%C2%B7%EB%B6%84%EB%8B%B9%EC%84%A0,,600,600
current_app,옥수,3호선,금호,경의중앙선,응봉,1-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,,216,216
current_app,옥수,3호선,금호,경의중앙선,한남,1-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,,216,216
current_app,옥수,3호선,압구정,경의중앙선,응봉,4-1,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,,216,216
current_app,옥수,3호선,압구정,경의중앙선,한남,4-1,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%203%ED%98%B8%EC%84%A0,,216,216
current_app,옥수,경의중앙선,응봉,3호선,금호,4-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EA%B2%BD%EC%9D%98%C2%B7%EC%A4%91%EC%95%99%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EA%B2%BD%EC%9D%98%C2%B7%EC%A4%91%EC%95%99%EC%84%A0,,216,216
current_app,옥수,경의중앙선,응봉,3호선,압구정,4-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EA%B2%BD%EC%9D%98%C2%B7%EC%A4%91%EC%95%99%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EA%B2%BD%EC%9D%98%C2%B7%EC%A4%91%EC%95%99%EC%84%A0,,216,216
current_app,옥수,경의중앙선,한남,3호선,금호,7-1,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EA%B2%BD%EC%9D%98%C2%B7%EC%A4%91%EC%95%99%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EA%B2%BD%EC%9D%98%C2%B7%EC%A4%91%EC%95%99%EC%84%A0,,216,216
current_app,옥수,경의중앙선,한남,3호선,압구정,7-1,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EA%B2%BD%EC%9D%98%C2%B7%EC%A4%91%EC%95%99%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%EA%B2%BD%EC%9D%98%C2%B7%EC%A4%91%EC%95%99%EC%84%A0,,216,216
current_app,온수,1호선,역곡,7호선,방면,1-1,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%201%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%201%ED%98%B8%EC%84%A0,,254,254
current_app,온수,1호선,역곡,7호선,천왕,1-1,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%201%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%201%ED%98%B8%EC%84%A0,,254,254
current_app,온수,1호선,오류동,7호선,방면,10-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%201%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%201%ED%98%B8%EC%84%A0,,254,254
current_app,온수,1호선,오류동,7호선,천왕,10-4,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%201%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%201%ED%98%B8%EC%84%A0,,254,254
current_app,온수,7호선,역곡,1호선,역곡,1-1,,verified_legacy,legacy_app,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%207%ED%98%B8%EC%84%A0,https://namu.wiki/w/%EC%88%98%EB%8F%84%EA%B6%8C%20%EC%A0%84%EC%B2%A0%20%ED%99%98%EC%8A%B9%20%EC%A0%95%EB%B3%B4/%EC%84%9C%EC%9A%B8%20%EC%A7%80%ED%95%98%EC%B2%A0%207%ED%98%B8%EC%84%A0,,254,254
